_id,Categoria_de_premiação,Nome_do_projeto,Escola,Cidade,Estado,Ano
664bfb66222b397ade41fa26,Prêmio Destaque Unidades da Federação ,Salose: sistema de monitoramento de cetoacidose diabética ,Fundação Matias Machline, Manaus,Amazonas (AM),2020
664bfb67222b397ade41fa27,Prêmio Destaque Unidades da Federação ,TAAPETE: tecnologia assistiva acessível para pessoas com tetraplegia ,IF Baiano - Campus Valença, Valenca,Bahia (BA),2020
664bfb67222b397ade41fa28,Prêmio Destaque Unidades da Federação ,Friday: uma prótese microcontrolada ,EEEP Avelino Magalhães, Tabuleiro Do Norte,Ceará (CE),2020
664bfb68222b397ade41fa29,Prêmio Destaque Unidades da Federação ,Reutilização de garrafas PET para produção de blocos sustentáveis ,Escola SESI de Educação Básica Industrial Abelardo Lopes, Maceio,Alagoas (AL),2020
664bfb68222b397ade41fa2a,Prêmio Destaque Unidades da Federação ,Projeto e construção da um multimedidor de energia didático com armazenamento de memória de massa ,IFES - Campus São Mateus, Sao Mateus,Espírito Santo (ES),2020
664bfb68222b397ade41fa2b,Prêmio Destaque Unidades da Federação ,Chiclete de capsaicina: uma alternativa para proporcionar ao astronauta uma melhor percepção dos alimentos ,Escola SESI-Canaã Centro de Atividades Mozart Soares Filho, Goiania,Goiás (GO),2020
664bfb69222b397ade41fa2c,Prêmio Destaque Unidades da Federação ,Bonecas e bonecos com características afro-brasileiras: representação e empoderamento negro ,Escola Santa Teresinha, Imperatriz,Maranhão (MA),2020
664bfb69222b397ade41fa2d,Prêmio Destaque Unidades da Federação ,Produção de álcool em gel a partir de resíduos vegetais oriundos do restaurante escolar do IFMT – Campus Cáceres - Prof. Olegário Baldo ,IFMT - Campus Cáceres, Caceres,Mato Grosso (MT),2020
664bfb6a222b397ade41fa2e,Prêmio Destaque Unidades da Federação ,Obtenção de ácido cítrico a partir do resíduo do milho e do bagaço da cana por biotransformação ,IFMS - Campus Coxim, Coxim,Mato Grosso do Sul (MS),2020
664bfb6a222b397ade41fa2f,Prêmio Destaque Unidades da Federação ,Sistema de monitoração cardíaca e respiratória para pequenos animais compatível com ambiente de ressonância magnética ,CEFET-MG - Unidade BH - Campus II, Belo Horizonte,Minas Gerais (MG),2020
664bfb6b222b397ade41fa30,Prêmio Destaque Unidades da Federação ,Plastioca: bioplástico colorido da casca da mandioca ,Colégio Christo Rei, Redencao,Pará (PA),2020
664bfb6b222b397ade41fa31,Prêmio Destaque Unidades da Federação ,Libert-tremores - dispositivo biomédico atenuante dos tremores de Parkinson ,Dom Manuel Palmeira da Rocha, Esperanca,Paraíba (PB),2020
664bfb6c222b397ade41fa32,Prêmio Destaque Unidades da Federação ,Educação de imigrantes haitianos no Brasil: mapeamento das condições de escolarização de haitianos na educação básica brasileira por meio de indicadores educacionais - Fase II ,Colégio Interativa, Londrina,Paraná (PR),2020
664bfb6c222b397ade41fa33,Prêmio Destaque Unidades da Federação ,Avaliação da fibra de paina (Ceiba pentandra) como biomanta de contenção de encostas na Região Metropolitana do Recife ,Colégio Militar do Recife, Recife,Pernambuco (PE),2020
664bfb6d222b397ade41fa34,Prêmio Destaque Unidades da Federação ,Pó da casca de banana para tratamento da água salobra ,IFPI - Campus Oeiras, Oeiras,Piauí (PI),2020
664bfb6e222b397ade41fa35,Prêmio Destaque Unidades da Federação ,Fabricação e utilização do biodiesel como combustível alternativo ,E.M. Amaro de Souza Paes, Sao Joao Da Barra,Rio de Janeiro (RJ),2020
664bfb6e222b397ade41fa36,Prêmio Destaque Unidades da Federação ,Sistema de captação de água de poços artesianos sem uso de energia elétrica em áreas de assentamento do município de Bodó ,Escola Agrícola de Jundiaí, Macaiba,Rio Grande do Norte (RN),2020
664bfb70222b397ade41fa37,Prêmio Destaque Unidades da Federação ,Polibrick: espuma rígida de poliuretano como agregada em blocos de concreto ,Fundação Escola Técnica Liberato Salzano Vieira da Cunha, Novo Hamburgo,Rio Grande do Sul (RS),2020
664bfb70222b397ade41fa38,Prêmio Destaque Unidades da Federação ,"Percepção da população da área urbana do município de Pimenta Bueno, sudoeste da Amazônia, sobre Panc's ",E.E.E.F.M. Marechal Cordeiro de Farias, Pimenta Bueno,Rondônia (RO),2020
664bfb70222b397ade41fa39,Prêmio Destaque Unidades da Federação ,"Precipitação e aporte de nutrientes em sistema agroflorestal manejado na região de savanas amazônicas, Boa Vista, RR ",Escola Agrotécnica da UFRR, Boa Vista,Roraima (RR),2020
664bfb71222b397ade41fa3a,Prêmio Destaque Unidades da Federação ,TaipaEstock - armazenamento de grãos utilizando taipa de mão ,IFC - Campus Rio do Sul, Rio Do Sul,Santa Catarina (SC),2020
664bfb71222b397ade41fa3b,Prêmio Destaque Unidades da Federação ,Crise dos antibióticos: bacteriocinas do soro de leite de vaca fermentado por grãos de kefir. Uma possível solução? ,IFSP - Campus Suzano, Suzano,São Paulo (SP),2020
664bfb72222b397ade41fa3c,Prêmio Destaque Unidades da Federação ,Casa de farinha: da mandioca ao bioplástico ,Colégio Estadual Dr. Antônio Garcia Filho, Umbauba,Sergipe (SE),2020
664bfb72222b397ade41fa3d,Prêmio Destaque Unidades da Federação ,Sensor de Identificação dos estágios de coloração de frutas e suas variações para deficientes visuais - SIFDEV ,IFTO - Campus Araguaína, Araguaina,Tocantins (TO),2020
664bfb74222b397ade41fa3e,4o. Lugar em Ciências Agrárias ,Caracterização climática para o Mato Grosso do Sul utilizando o método de Thornthwaite (1948) e suas aplicações na agricultura ,IFMS - Campus Naviraí, Navirai,Mato Grosso do Sul (MS),2020
664bfb74222b397ade41fa3f,4o. Lugar em Ciências Agrárias ,Utilização de compostos microbianos para o tratamento da ferrugem asiática do soja ,Colégio Interativa, Londrina,Paraná (PR),2020
664bfb75222b397ade41fa40,4o. Lugar em Ciências Agrárias ,Síntese de polímeros biodegradáveis a partir de coprodutos agroindustriais para combate à escassez de água e melhoramento agrícola ,E.E.M. Ronaldo Caminha Barbosa, Cascavel,Ceará (CE),2020
664bfb76222b397ade41fa41,4o. Lugar em Ciências Biológicas ,Lima-da-pérsia como solução alternativa e natural para a desinfecção da água ,Colégio Estadual João Vilas Boas, Livramento Do Brumado,Bahia (BA),2020
664bfb76222b397ade41fa42,4o. Lugar em Ciências Biológicas ,Fabricação e utilização do biodiesel como combustível alternativo ,E.M. Amaro de Souza Paes, Sao Joao Da Barra,Rio de Janeiro (RJ),2020
664bfb77222b397ade41fa43,4o. Lugar em Ciências Biológicas ,Aplicação dos polifenóis da casca da banana verde para a produção de curativos contra infecções cutâneas ,Etec Lauro Gomes, Sao Bernardo Do Campo,São Paulo (SP),2020
664bfb77222b397ade41fa44,4o. Lugar em Ciências Biológicas ,Mangobag: reaproveitamento do caroço da manga espada (Mangifera indica) na criação de sacolas biodegradáveis ,E.E. Juscelino Kubitschek, Acu,Rio Grande do Norte (RN),2020
664bfb78222b397ade41fa45,4o. Lugar em Ciências da Saúde ,Desenvolvimento e caracterização de nanopartículas poliméricas bioativas para o tratamento de bactérias patogênicas ,E.E. Aida Ramalho Cortez Pereira, Mossoro,Rio Grande do Norte (RN),2020
664bfb78222b397ade41fa46,4o. Lugar em Ciências da Saúde ,Caixa de remédios automatizada para auxiliar idosos ,E.E.B. Bom Pastor, Chapeco,Santa Catarina (SC),2020
664bfb78222b397ade41fa47,4o. Lugar em Ciências da Saúde ,Icy Head - crioterapia capilar ,Colegio Pectrus Ltda, Hortolandia,São Paulo (SP),2020
664bfb79222b397ade41fa48,4o. Lugar em Ciências Exatas e da Terra ,Otimização da formulação e dos parâmetros de produção de pastilha efervescente para detecção de fraude no leite por adição de reconstituintes de densidade em laboratório escolar ,Colégio Farroupilha, Porto Alegre,Rio Grande do Sul (RS),2020
664bfb79222b397ade41fa49,4o. Lugar em Ciências Exatas e da Terra ,Casa de farinha: da mandioca ao bioplástico ,Colégio Estadual Dr. Antônio Garcia Filho, Umbauba,Sergipe (SE),2020
664bfb7a222b397ade41fa4a,4o. Lugar em Ciências Exatas e da Terra ,Aplicação da casca de banana nanica como biossorvente na remoção de permanganato de potássio ,Etec Júlio de Mesquita, Santo Andre,São Paulo (SP),2020
664bfb7a222b397ade41fa4b,4o. Lugar em Ciências Exatas e da Terra ,GlyphoGrab: Desenvolvimento de material alternativo capaz de adsorver glifosato em meio aquoso ,IFRS - Campus Osório, Osorio,Rio Grande do Sul (RS),2020
664bfb7b222b397ade41fa4c,4o. Lugar em Ciências Humanas ,Pequenos viajantes: um jogo para o auxílio no desenvolvimento da habilidade de escrita e leitura de crianças com dislexia ,IFMS - Campus Ponta Porã, Ponta Pora,Mato Grosso do Sul (MS),2020
664bfb7b222b397ade41fa4d,4o. Lugar em Ciências Humanas ,A influência da música no melhoramento do foco e dos estudos: a aplicação do poder de padrão musical melodioso ,Centro Educacional Arteceb, Imperatriz,Maranhão (MA),2020
664bfb7b222b397ade41fa4e,4o. Lugar em Ciências Sociais Aplicadas ,Avaliação da fibra de paina (Ceiba pentandra) como biomanta de contenção de encostas na Região Metropolitana do Recife ,Colégio Militar do Recife, Recife,Pernambuco (PE),2020
664bfb7c222b397ade41fa4f,4o. Lugar em Ciências Sociais Aplicadas ,Suporte para autonomia de cadeirantes ,Escola SESI Dourados, Dourados,Mato Grosso do Sul (MS),2020
664bfb7c222b397ade41fa50,4o. Lugar em Engenharia ,Madeira Plástica: um compósito baseado em polietileno de alta densidade e rejeitos de mineração ,Campo não encontrado,Campo não encontrado,Campo não encontrado,2020
664bfb7d222b397ade41fa51,4o. Lugar em Engenharia ,BabyCall ,CEFET-MG - Unidade BH - Campus II, Belo Horizonte,Minas Gerais (MG),2020
664bfb7d222b397ade41fa52,4o. Lugar em Engenharia ,Comigo Ninguém (Pó)de - dispositivo de segurança para mulheres vítimas de assédio ,IFC - Campus Rio do Sul, Unidade Urbana,Tocantins (TO),2020
664bfb7e222b397ade41fa53,4o. Lugar em Engenharia ,Medprat - medicação programada automatizada ,Etec Bento Quirino, Campinas,São Paulo (SP),2020
664bfb7e222b397ade41fa54,4o. Lugar em Engenharia ,Libert-tremores - dispositivo biomédico atenuante dos tremores de Parkinson ,Dom Manuel Palmeira da Rocha, Esperanca,Paraíba (PB),2020
664bfb7e222b397ade41fa55,3o. Lugar em Ciências Agrárias ,Qualidade de ovos de galinha submetidos a diferentes condições de armazenamento e tempo de estocagem utilizando imagem térmica ,IFMS - Campus Nova Andradina, Nova Andradina,Mato Grosso do Sul (MS),2020
664bfb7f222b397ade41fa56,3o. Lugar em Ciências Agrárias ,EcoBoard: desenvolvimento de painéis aglomerados utilizando resíduos do milho e arroz ,IFRS - Campus Osório, Osorio,Rio Grande do Sul (RS),2020
664bfb7f222b397ade41fa57,3o. Lugar em Ciências Agrárias ,O uso da pimenta dedo-de-moça no cultivo de hortaliças ,Escola Estadual de Ensino Fundamental General Osório, Osorio,Rio Grande do Sul (RS),2020
664bfb80222b397ade41fa58,3o. Lugar em Ciências Biológicas ,"Análise do efeito alelopático de Leucaena leucocephala sobre Lactuca sativa subsp. crispa, Cecropia pachystachya e Campomanesia adamantium ",E.E. Teotônio Vilela, Campo Grande,Mato Grosso do Sul (MS),2020
664bfb80222b397ade41fa59,3o. Lugar em Ciências Biológicas ,"Aquaponia, meliponicultura e IoT: práticas empreendedoras para comunidades sustentáveis ",E.E. Profa. Hermelina de Albuquerque Passarella, Mairipora,São Paulo (SP),2020
664bfb81222b397ade41fa5a,3o. Lugar em Ciências Biológicas ,Desenvolvimento de um microscópio portátil fabricado em impressora 3D como agente facilitador do ensino de ciências biológicas ,IFPR - Campus Paranaguá, Paranagua,Paraná (PR),2020
664bfb81222b397ade41fa5b,3o. Lugar em Ciências da Saúde ,Propriedades repelentes dos frutos de noni (Morinda citrifolia) aplicadas ao caruncho do milho (Sitophilus zeamais) ,Centro Integrado SESI/SENAI Aparecida do Taboado, Aparecida Do Taboado,Mato Grosso do Sul (MS),2020
664bfb81222b397ade41fa5c,3o. Lugar em Ciências da Saúde ,Identificação dos metabólitos secundários presentes nas folhas de Morus alba L. e sua relação com os sintomas do climatério ,Fundação Bradesco Osasco I (E.E.F.M.E.P.J.A. Embaixador Assis Chateaubriand), Osasco,São Paulo (SP),2020
664bfb82222b397ade41fa5d,3o. Lugar em Ciências Exatas e da Terra ,BlindChess - xadrez para deficientes visuais ,IFSUL - Unidade Charqueadas, Charqueadas,Rio Grande do Sul (RS),2020
664bfb82222b397ade41fa5e,3o. Lugar em Ciências Exatas e da Terra ,Análise da modelagem solenoidal como alternativa para o campo magnético terrestre conforme dinâmica da Anomalia Magnética do Atlântico Sul fase II ,Escola General Osório, Campo Grande,Mato Grosso do Sul (MS),2020
664bfb83222b397ade41fa5f,3o. Lugar em Ciências Exatas e da Terra ,Previsão de estudantes com risco de evasão utilizando técnicas de inteligência artificial ,IFMS - Campus Aquidauana, Aquidauana,Mato Grosso do Sul (MS),2020
664bfb83222b397ade41fa60,3o. Lugar em Ciências Exatas e da Terra ,A dinâmica das decisões: análise caótica de sistemas de tomadas de decisões sequenciais como sistemas não-lineares ,Escola Alef Peretz - Unidade Hebraica, Sao Paulo,São Paulo (SP),2020
664bfb83222b397ade41fa61,3o. Lugar em Ciências Humanas ,Teclado musical inclusivo: a utilização da robótica educacional no ensino de música ,Colégio Mater Christi, Mossoro,Rio Grande do Norte (RN),2020
664bfb84222b397ade41fa62,3o. Lugar em Ciências Humanas ,FemiArTec: uma alternativa de autodefesa às mulheres ,Colégio Marista Pio XII, Novo Hamburgo,Rio Grande do Sul (RS),2020
664bfb84222b397ade41fa63,3o. Lugar em Ciências Humanas ,"Sistema de monitoramento do tempo (SMOT): mapeando áreas de vulnerabilidade em encostas no bairro de Bom Juá, Salvador-BA ",SESI Reitor Miguel Calmon, Salvador,Bahia (BA),2020
664bfb85222b397ade41fa64,3o. Lugar em Ciências Humanas ,GeoPen: promoção da inclusão escolar de deficientes visuais através de tecnologia assistiva ,IFRS - Campus Osório, Osorio,Rio Grande do Sul (RS),2020
664bfb85222b397ade41fa65,3o. Lugar em Ciências Sociais Aplicadas ,EcoTech ,Centro Estadual de Educação Profissional em Tecnologia, Informação E Comunicação,Tocantins (TO),2020
664bfb85222b397ade41fa66,3o. Lugar em Engenharia ,O uso da seiva do pseudocaule de bananeira no aumento da densidade de partículas sólidas em suspensão ,E.E. Prof. Élcio José Pereira Cotrim, Cajamar,São Paulo (SP),2020
664bfb86222b397ade41fa67,3o. Lugar em Engenharia ,Sistema interativo para a reabilitação fisioterapêutica: um fisiogame para uso adulto e infantil. ,IFRN - Campus Ceará-Mirim, Ceara-Mirim,Rio Grande do Norte (RN),2020
664bfb86222b397ade41fa68,3o. Lugar em Engenharia ,MiAu: a tecnologia a serviço da proteção animal ,Colégio FAAT, Atibaia,São Paulo (SP),2020
664bfb87222b397ade41fa69,3o. Lugar em Engenharia ,Produção de piso tátil a partir da desvulcanização ultrassônica de borracha proveniente de pneus inservíveis ,Fundação Escola Técnica Liberato Salzano Vieira da Cunha, Novo Hamburgo,Rio Grande do Sul (RS),2020
664bfb87222b397ade41fa6a,2o. Lugar em Ciências Agrárias ,Sistema de captação de água de poços artesianos sem uso de energia elétrica em áreas de assentamento do município de Bodó ,Escola Agrícola de Jundiaí, Macaiba,Rio Grande do Norte (RN),2020
664bfb88222b397ade41fa6b,2o. Lugar em Ciências Biológicas ,Obtenção de ácido cítrico a partir do resíduo do milho e do bagaço da cana por biotransformação ,IFMS - Campus Coxim, Coxim,Mato Grosso do Sul (MS),2020
664bfb88222b397ade41fa6c,2o. Lugar em Ciências da Saúde ,Chiclete de capsaicina: uma alternativa para proporcionar ao astronauta uma melhor percepção dos alimentos ,Escola SESI-Canaã Centro de Atividades Mozart Soares Filho, Goiania,Goiás (GO),2020
664bfb88222b397ade41fa6d,2o. Lugar em Ciências Exatas e da Terra ,Desenvolvimento de uma telha fotovoltaica feita a partir de fibra de coco verde (Cocos nucifera L.) e polipropileno ,Etec Irmã Agostina, Sao Paulo,São Paulo (SP),2020
664bfb89222b397ade41fa6e,2o. Lugar em Ciências Exatas e da Terra ,Turbidímetro e condutivímetro integrados de baixo custo ,IFCE - Campus Juazeiro do Norte, Juazeiro Do Norte,Ceará (CE),2020
664bfb89222b397ade41fa6f,2o. Lugar em Ciências Humanas ,Feminicídio: uma análise longitudinal dos fatores explicativos da sua ocorrência nos estados brasileiros ,Colégio Claretiano - São Paulo, Sao Paulo,São Paulo (SP),2020
664bfb8a222b397ade41fa70,2o. Lugar em Ciências Humanas ,Lazer inclusivo: tabuleiro de xadrez adaptado ,IFMS - Campus Campo Grande, Campo Grande,Mato Grosso do Sul (MS),2020
664bfb8a222b397ade41fa71,2o. Lugar em Ciências Sociais Aplicadas ,A Educação financeira como ferramenta de formação de cidadãos conscientes ,IFAL - Campus Santana do Ipanema, Santana Do Ipanema,Alagoas (AL),2020
664bfb8b222b397ade41fa72,2o. Lugar em Engenharia ,Sistema de monitoração cardíaca e respiratória para pequenos animais compatível com ambiente de ressonância magnética ,CEFET-MG - Unidade BH - Campus II, Belo Horizonte,Minas Gerais (MG),2020
664bfb8b222b397ade41fa73,2o. Lugar em Engenharia ,SAEER: desenvolvimento de um sistema de abastecimento elétrico para estabelecimentos rurais ,Colégio Franciscano Santo Inácio, Baependi,Minas Gerais (MG),2020
664bfb8b222b397ade41fa74,2o. Lugar em Engenharia ,Friday: uma prótese microcontrolada ,EEEP Avelino Magalhães, Tabuleiro Do Norte,Ceará (CE),2020
664bfb8c222b397ade41fa75,2o. Lugar em Engenharia ,Kids’ Evolution - estabilizador vertical com sistema de vibração para crianças com paralisia cerebral ,Campo não encontrado,Campo não encontrado,Campo não encontrado,2020
664bfb8c222b397ade41fa76,1o. Lugar em Ciências Agrárias ,TaipaEstock - armazenamento de grãos utilizando taipa de mão ,IFC - Campus Rio do Sul, Rio Do Sul,Santa Catarina (SC),2020
664bfb8d222b397ade41fa77,1o. Lugar em Ciências Biológicas ,Produção de polpa celulósica e papel a partir do sabugo de milho (Zea mays L.) ,Colégio Bom Jesus Mãe do Divino Amor, Arapongas,Paraná (PR),2020
664bfb8d222b397ade41fa78,1o. Lugar em Ciências Biológicas ,Crise dos antibióticos: bacteriocinas do soro de leite de vaca fermentado por grãos de kefir. Uma possível solução? ,IFSP - Campus Suzano, Suzano,São Paulo (SP),2020
664bfb8d222b397ade41fa79,1o. Lugar em Ciências da Saúde ,Produção de biomembranas e formulações farmacêuticas a partir do látex da mangaba (Hancornia speciosa) para auxílio na cicatrização de úlceras de perna em portadores do diabetes mellitus ,IFBA - Campus Catu, Catu,Bahia (BA),2020
664bfb8e222b397ade41fa7a,1o. Lugar em Ciências Exatas e da Terra ,Criptografia pós-quântica ,Colégio Dante Alighieri, Sao Paulo,São Paulo (SP),2020
664bfb8e222b397ade41fa7b,1o. Lugar em Ciências Exatas e da Terra ,TAAPETE: tecnologia assistiva acessível para pessoas com tetraplegia ,IF Baiano - Campus Valença, Valenca,Bahia (BA),2020
664bfb8f222b397ade41fa7c,1o. Lugar em Ciências Humanas ,Educação de imigrantes haitianos no Brasil: mapeamento das condições de escolarização de haitianos na educação básica brasileira por meio de indicadores educacionais - Fase II ,Colégio Interativa, Londrina,Paraná (PR),2020
664bfb8f222b397ade41fa7d,1o. Lugar em Ciências Humanas ,Bonecas e bonecos com características afro-brasileiras: representação e empoderamento negro ,Escola Santa Teresinha, Imperatriz,Maranhão (MA),2020
664bfb8f222b397ade41fa7e,1o. Lugar em Ciências Sociais Aplicadas ,Elaboração de indicadores de prevalência social (IPS) para redefinição do rastreamento onco-mastológico no Sistema Único de Saúde (SUS) na cidade de São Paulo - Fase II ,Escola Nova Lourenço Castanho, Sao Paulo,São Paulo (SP),2020
664bfb90222b397ade41fa7f,1o. Lugar em Engenharia ,Controle eletrônico para um sistema de circulação de água fechada para tratamento de lesões sofridas por impacto utilizando célula de Peltier ,IFSP - Campus Campinas, Campinas,São Paulo (SP),2020
664bfb90222b397ade41fa80,1o. Lugar em Engenharia ,Desenvolvimento de um aerogerador utilizando sucata de ar-condicionado ,IFTO - Campus Araguaína, Araguaina,Tocantins (TO),2020
664bfb91222b397ade41fa81,1o. Lugar em Engenharia ,Polibrick: espuma rígida de poliuretano como agregada em blocos de concreto ,Fundação Escola Técnica Liberato Salzano Vieira da Cunha, Novo Hamburgo,Rio Grande do Sul (RS),2020
664bfb91222b397ade41fa82,4º Lugar na Votação Popular ,Black White: adaptando-se ao sertão ,Colégio Estadual Dom Juvêncio de Britto, Caninde De Sao Francisco,Sergipe (SE),2020
664bfb92222b397ade41fa83,3º Lugar na Votação Popular ,Avaliação da fibra de paina (Ceiba pentandra) como biomanta de contenção de encostas na Região Metropolitana do Recife ,Colégio Militar do Recife, Recife,Pernambuco (PE),2020
664bfb92222b397ade41fa84,2º Lugar na Votação Popular ,Caixa de remédios automatizada para auxiliar idosos ,E.E.B. Bom Pastor, Chapeco,Santa Catarina (SC),2020
664bfb92222b397ade41fa85,1º Lugar na Categorias Gerais da FEBRACE ,Fabricação e utilização do biodiesel como combustível alternativo ,E.M. Amaro de Souza Paes, Sao Joao Da Barra,Rio de Janeiro (RJ),2020
664bfbf2a0606d60a631952c,Outstanding for Behavioral Sciences ,O impacto da formação de identidade hipermoderna: ação comunicativa para saúde mental dos adolescentes (fase II),Colégio Dante Alighieri, Sao Paulo,São Paulo (SP),2019
664bfbf3a0606d60a631952d,Intel Excellence in Computer Science ,Quadro Vivo automatizado:cultivo em espaços reduzidos,Campo não encontrado,Campo não encontrado,Campo não encontrado,2019
664bfbf4a0606d60a631952e,The 2019 Regional Ricoh Sustainable Development Award ,Samis: uso do sabugo de milho para substituição do poliestireno - fase II,Colégio SESI, Campo Largo,Paraná (PR),2019
664bfbf4a0606d60a631952f,Student Awards for Geoscience Excellence ,Análise da origem e evolução da Anomalia Magnética do Atlântico Sul: teoria do solenóide para a dinâmica do campo magnético terrestre,Escola General Osório, Campo Grande,Mato Grosso do Sul (MS),2019
664bfbf5a0606d60a6319530,"Most Outstanding Exhibit in Computer Science, Engineering, Physics or Chemistry ",ACAPELA: Aparelho de Comunicação Alternativa para Pessoas com Esclerose Lateral Amiotrófica,IF Baiano - Campus Valença, Valenca,Bahia (BA),2019
664bfbf5a0606d60a6319531,"Most Challenging, original, thorough and Creative Investigation of a Problem ",Planejamento logístico para otimização do atendimento de saúde e segurança pública móvel em Coxim - MS - Fase II,IFMS - Campus Coxim, Coxim,Mato Grosso do Sul (MS),2019
664bfbf6a0606d60a6319532,Outstanding Achievement for Ability and Creativity in In Vitro Biology ,Análise de compostos sensibilizadores dos mecanismos de resistência das bactérias em extratos orgânicos da Amburana cearensis,IFRJ - Campus Maracanã, Rio De Janeiro - Rj,Tocantins (TO),2019
664bfbf7a0606d60a6319533,Most Outstanding Exhibit in Material Science ,"Seaweedplastic: criação de um plástico feito à base de algas marinhas (Gracilariabirdiae), a fim de retardar o processo de oxidação das frutas",Campo não encontrado,Campo não encontrado,Campo não encontrado,2019
664bfbf8a0606d60a6319534,Prêmio Destaque em Engenharia Insper ,Confeitaria de precisão utilizando impressora 3D de chocolate,CEFET-MG - Unidade BH - Campus I, Belo Horizonte,Minas Gerais (MG),2019
664bfbf8a0606d60a6319535,Prêmio Destaque em Engenharia Insper ,Desenvolvimento de cadeira de rodas motorizado com sistema de recarga por energia solar,IFTO - Campus Araguaína, Araguaina,Tocantins (TO),2019
664bfbf8a0606d60a6319536,Prêmio Destaque em Engenharia Insper ,OneGuitar: tecnologia assistiva no auxílio rítmico do violão para pessoas sem um dos membros superiores,Campo não encontrado,Campo não encontrado,Campo não encontrado,2019
664bfbf9a0606d60a6319537,Prêmio Destaque em Engenharia Insper ,Sensor de enchentes: método de prevenção para inundações,Complexo Educacional Dom Bosco, Imperatriz,Maranhão (MA),2019
664bfbf9a0606d60a6319538,Prêmio Destaque em Engenharia Insper ,SmartLeg – prótese transfemoral inteligente: fase 3,IFSUL - Unidade Charqueadas, Charqueadas,Rio Grande do Sul (RS),2019
664bfbfba0606d60a6319539,Prêmio Destaque em Engenharia Insper ,Sofphenix,Sant’Anna International School, Vinhedo,São Paulo (SP),2019
664bfbfba0606d60a631953a,Prêmio Destaque em Engenharia Insper ,Desenvolvimento de ferramenta para identificação de padrões associados à discriminação de gênero em textos através de algoritmos de processamento de linguagem natural,Colégio Técnico de Campinas - UNICAMP, Campinas,São Paulo (SP),2019
664bfbfca0606d60a631953b,Prêmio Destaque em Engenharia Insper ,Conversão Eletromecânica de Energia Sonora em Elétrica,Colégio Visconde de Porto Seguro - Unidade I, Sao Paulo,São Paulo (SP),2019
664bfbfca0606d60a631953c,Prêmio Destaque em Engenharia Insper ,Sistema automatizado de recolhimento de varal (SARV),Colégio FAAT, Atibaia,São Paulo (SP),2019
664bfbfca0606d60a631953d,Prêmio Destaque em Engenharia Insper ,Tecnologia assistiva para caminhada de deficientes visuais (TACDV) - Fase 2,E.E.E.F.M. Joaquim de Lima Avelino, Ouro Preto Do Oeste,Rondônia (RO),2019
664bfbfda0606d60a631953e,Prêmio Mentoria Insper ,Da água suja à energia limpa: utilizando o potencial energético do Rio Tietê,Colégio Renascença, Sao Paulo,São Paulo (SP),2019
664bfbfda0606d60a631953f,Prêmio Mentoria Insper ,Confeitaria de precisão utilizando impressora 3D de chocolate,CEFET-MG - Unidade BH - Campus I, Belo Horizonte,Minas Gerais (MG),2019
664bfbfea0606d60a6319540,Prêmio Mentoria Insper ,Desenvolvimento de cadeira de rodas motorizado com sistema de recarga por energia solar,IFTO - Campus Araguaína, Araguaina,Tocantins (TO),2019
664bfbfea0606d60a6319541,Prêmio Sociedade Brasileira de Microbiologia ,Uso de diferentes concentrações de uva-do-japão (Hoveniadulcis) no controle do fungo Colletotrichum gloeosporioides in vitro e em Capsicum baccatum var. pendulum ,Colégio Estadual Jardim Porto Alegre - Unidade II, Toledo,Paraná (PR),2019
664bfbffa0606d60a6319542,Prêmio Destaque Sociedade Brasileira de Microbiologia ,Análise de compostos sensibilizadores dos mecanismos de resistência das bactérias em extratos orgânicos da Amburana cearensis,IFRJ - Campus Maracanã, Rio De Janeiro - Rj,Tocantins (TO),2019
664bfbffa0606d60a6319543,Menção honrosa da SBPC na FEBRACE ,Bioprospecção do extrato etanólico da Senna alata L. como larvicida para o combater a reprodução das larvas dos mosquitos Aedes aegypti eAulexquinquefasciatus no município de Boa Vista - RR,E.E. Prof ª. Maria das Dores Brasil, Boa Vista,Roraima (RR),2019
664bfc00a0606d60a6319544,Menção honrosa da SBPC na FEBRACE ,Nanocris: desenvolvimento e caracterização de nanocápsulas de núcleo lipídico contendo crisinapara tratamento de melanoma cutâneo,Fundação Escola Técnica Liberato Salzano Vieira da Cunha, Novo Hamburgo,Rio Grande do Sul (RS),2019
664bfc00a0606d60a6319545,Projeto Destaque da SBPC na FEBRACE ,Aquaponia familiar e escolar: uma alternativa sustentável para produção e segurança alimentar,E.E. Prof ª Hermelina de Albuquerque Passarella, Mairipora,São Paulo (SP),2019
664bfc00a0606d60a6319546,2º lugar  ,Desenvolvimento de cateter bioativo proveniente do aproveitamento do líquido da castanha do caju (AnacardiumOccidentale) como alternativa na prevenção de infecção sistêmica,IFTO - Campus Araguaína, Araguaina,Tocantins (TO),2019
664bfc01a0606d60a6319547,1º lugar  ,Aplicação da semente da Moringa oleifera como solução à eutrofização,SENAI Vila Canaã, Goiania,Goiás (GO),2019
664bfc01a0606d60a6319548,Prêmio Sociedade Brasileira de Bioquímica e Biologia Molecular  ,Nanocris: desenvolvimento e caracterização de nanocápsulas de núcleo lipídico contendo crisina para tratamento de melanoma cutâneo,Fundação Escola Técnica Liberato Salzano Vieira da Cunha, Novo Hamburgo,Rio Grande do Sul (RS),2019
